Tweet_ID,Created_at,screen_name,Texto,Fecha_Extracci�n,Hora_Extracci�n,atropellado,volcadura,fallecimiento,ciclista,motociclista,peaton,Choque,alcaldia,Aceptado
1547445959776403456,2022-07-14 00:00:41-05:00,JerrxG13,cerrado el  circuito  interior pasando el  aeropuerto rumbo a la raza  hay trailer accidentado antes de oceania  ,7/14/2022,0:59:02,0,0,0,0,0,0,1,,Si
1547447542312570882,2022-07-14 00:06:58-05:00,Dafne148Mora, ultimahora tenemos movilizacion de elementos de emergencia  sobre circuito interior a la altura de  oceania  debido a que un trailer choco y quedo atravesado sobre la avenida… tomen precauciones  cdmx ,7/14/2022,0:59:02,0,0,0,0,0,0,1,,Si
1547448908099584001,2022-07-14 00:12:24-05:00,OVIALCDMX,00 12  precaucionvial   por percance en calz  de tlalpan a la altura de cto  estadio azteca  col  sta  ursula coapa  maneje con precaucion  ,7/14/2022,0:59:02,0,0,0,0,0,0,1,tlalpan,Si
1547449383091830784,2022-07-14 00:14:17-05:00,FNNoticiass, breakingnews  enterate  porsinoloviste un hombre fallecio arrollado por el convoy de la  linea2 del  stcm en la estacion  hidalgo los usuarios fueron evacuados para que pudieran rescatar el cuerpo  periciales lo trasladaron a la morgue correspondiente para identificarlo   qepd ,7/14/2022,0:59:02,1,0,0,0,0,0,0,,No
1547454726068903936,2022-07-14 00:35:31-05:00,MrElDiablo8,asi el trailer accidentado circuito interior y oceania   precauciones ,7/14/2022,0:59:02,0,0,0,0,0,0,1,,No
1547458803897180160,2022-07-14 00:51:43-05:00,RaulGtzNR,las fotos de alto impacto de muerte en las vias del metro    ,7/14/2022,0:59:02,1,0,0,0,0,0,1,,No
1547461706514833409,2022-07-14 01:03:15-05:00,CruzRoja_CDMX,una  ambulancia de  cruzrojamexicana esta atendiendo un  accidente de  transito en  periferico   altavista    alvaro  obregon extrema precauciones al pasar por ese lugar ,7/14/2022,1:59:03,0,0,0,0,0,0,1,,Si
1547463495184224258,2022-07-14 01:10:22-05:00,OVIALCDMX,01 10  precaucionvial   por percance en acanceh y tzinal  col  lomas de padierna  maneje con precaucion  ,7/14/2022,1:59:03,0,0,0,0,0,0,1,,Si
1547466988880121861,2022-07-14 01:24:15-05:00,CruzRoja_CDMX,una  ambulancia de  cruzrojamexicana esta atendiendo un  accidente de  transito en  revolucion    escandon i  seccion    miguel  hidalgo extrema precauciones al pasar por ese lugar ,7/14/2022,1:59:03,0,0,0,0,0,0,1,,Si
1547467444712882176,2022-07-14 01:26:04-05:00,MrElDiablo8, precauciones  servicios de emergencia se dirigen a av  revolucion y benjamin franklin  por reporte de volcadura ,7/14/2022,1:59:03,0,1,0,0,0,0,0,,Si
