Tweet_ID,Created_at,screen_name,Texto,Fecha_Extracci�n,Hora_Extracci�n,atropellado,volcadura,fallecimiento,ciclista,motociclista,peaton,Choque,alcaldia,Aceptado
1544914809824677888,2022-07-07 00:22:48-05:00,OVIALCDMX,00 22  precaucionvial por percance vehicular en av  horacio a la altura de juan vazquez de mella  no distraiga su atencion al volante  ,7/7/2022,1:59:10,0,0,0,0,0,0,1,,Si
1544919230692352000,2022-07-07 00:40:22-05:00,OVIALCDMX,00 39  precaucionvial por percance vehicular en viaducto tlalpan antes de calle arenal al norte  no distraiga su atencion al volante  ,7/7/2022,1:59:10,0,0,0,0,0,0,1,tlalpan,Si
1544935957769900032,2022-07-07 01:46:50-05:00,OVIALCDMX,01 43  precaucionvial   choque sobre eje 6 sur y av  rio churubusco  col  san jose aculco  alcaldia iztapalapa  ,7/7/2022,1:59:10,0,0,0,0,0,0,1,iztapalapa,Si
1544943642753859584,2022-07-07 02:17:22-05:00,OVIALCDMX,02 17  precaucionvial   choque sobre canal de miramontes a la altura de anillo periferico  col  narciso mendoza  alcaldia tlalpan  ,7/7/2022,2:59:03,0,0,0,0,0,0,1,tlalpan,Si
1544957231493414917,2022-07-07 03:11:22-05:00,OVIALCDMX,03 11  precaucionvial movilizacion de servicios de emergencia por percance vehicular en av  universidad a la altura de calle real mayorazgo  ,7/7/2022,3:59:02,0,0,0,0,0,0,1,,Si
1544961648867192832,2022-07-07 03:28:55-05:00,C5_CDMX,servicios de emergencia trabajan por percance vial sobre av  universidad y real mayorazgo  colonia axotla   bjalcaldia  911cdmx  c5 ,7/7/2022,3:59:02,0,0,0,0,0,0,1,benito juarez,No
1544966108301623296,2022-07-07 03:46:38-05:00,OVIALCDMX,03 46  precaucionvial servicios de emergencia laboran en av  cuauhtemoc a la altura de eje 3 sur por incidente vial  ,7/7/2022,3:59:02,0,0,0,0,0,0,1,cuauhtemoc,Si
1545002159007309825,2022-07-07 06:09:54-05:00,trafico889,avance complicado por  volcadura en la aut  mexico puebla antes del eje 6 sur  hacia la concordia ,7/7/2022,6:59:03,0,1,0,0,0,0,0,,Si
1545002418424922112,2022-07-07 06:10:55-05:00,trafico889,rezagos en el avance por  choque en viaducto rio piedad pasando circuito interior  hacia calz  de tlalpan ,7/7/2022,6:59:03,0,0,0,0,0,0,1,tlalpan,Si
1545002607449702407,2022-07-07 06:11:41-05:00,trafico889,se registro un  accidente en el eje 1 norte despues de metro hangares  hacia metro pantitlan ,7/7/2022,6:59:03,0,0,0,0,0,0,1,,Si
1545005344379883520,2022-07-07 06:22:33-05:00,trafico889,gracias a nuestro wazer  aguilarduy  nos informa que hay un  choque sobre  av  baja california a la altura de av  cuauhtemoc ,7/7/2022,6:59:03,0,0,0,0,0,0,1,cuauhtemoc,No
1545008186566000641,2022-07-07 06:33:51-05:00,Soymemomartinez, precaucion hay una volcadura en la autopista mexico puebla cerca del eje 10 hacia zaragoza ,7/7/2022,6:59:03,0,1,0,0,0,0,0,,Si
