Tweet_ID,Created_at,screen_name,Texto,Fecha_Extracci�n,Hora_Extracci�n,atropellado,volcadura,fallecimiento,ciclista,motociclista,peaton,Choque,alcaldia,Aceptado
1541647592769167361,2022-06-28 00:00:03-05:00,OVIALCDMX,23 58  precaucionvial por percance vehicular en av  rio churubusco pasando canela al sur  colonia granjas mexico  ,6/28/2022,0:59:02,0,0,0,0,0,0,1,,Si
1541648259818459139,2022-06-28 00:02:42-05:00,OVIALCDMX,00 01  precaucionvial por percance vehicular en viaducto rio piedad a la altura de av  rio churubusco colonia jardin balbuena  servicios de emergencia al lugar  ,6/28/2022,0:59:02,0,0,0,0,0,0,1,,Si
1541651019561590784,2022-06-28 00:13:40-05:00,C5_CDMX,servicios de emergencia atienden accidente vehicular sobre circuito interior y rivera de san cosme  colonia santa maria la ribera   alccuauhtemocmx  911cdmx  c5 ,6/28/2022,0:59:02,0,0,0,0,0,0,1,cuauhtemoc,Si
1541651728373776385,2022-06-28 00:16:29-05:00,OVIALCDMX,00 14  precaucionvial   servicios de emergencia laboran por percance en circuito interior y rivera de san cosme  colonia santa maria la ribera  ,6/28/2022,0:59:02,0,0,0,0,0,0,1,,Si
1541652396849389570,2022-06-28 00:19:08-05:00,CruzRoja_CDMX,un  accidente de  transito en   jose  simon  bolivar   alamos    benito  juarez fue reportado a la  cruzrojamexicana  te recomendamos tener cuidado al transitar en esa zona ,6/28/2022,0:59:02,0,0,0,0,0,0,1,,Si
1541659299147124736,2022-06-28 00:46:34-05:00,OVIALCDMX,00 44  precaucionvial por percance vehicular en viaducto rio piedad a la altura de economia  servicios de emergencia al lugar  ,6/28/2022,0:59:02,0,0,0,0,0,0,1,,Si
1541669388218146817,2022-06-28 01:26:39-05:00,OVIALCDMX,01 23  precaucionvial por percance vehicular en calz  ignacio zaragoza pasando av  eduardo molina al oriente  no distraiga su atencion al volante  ,6/28/2022,1:59:02,0,0,0,0,0,0,1,,Si
1541672521367519234,2022-06-28 01:39:06-05:00,OVIALCDMX,01 37  precaucionvial por percance vehicular en av  rio churubusco pasando centenario  no distraiga su atencion al volante  ,6/28/2022,1:59:02,0,0,0,0,0,0,1,,Si
1541676361789718528,2022-06-28 01:54:22-05:00,OVIALCDMX,01 52  precaucionvial por percance vehicular en av  division del norte a la altura de eje 5 sur  no distraiga su atencion al volante  ,6/28/2022,1:59:02,0,0,0,0,0,0,1,,Si
1541667058953371649,2022-06-28 01:17:24-05:00,BotVialCdmx,cifras del 27 06 22 hechos de transito identificados  82 volcaduras  0peatones atropellados  1motociclistas atropellados  3peatones fallecidos  1motociclistas fallecidos  1,6/28/2022,2:30:02,1,0,0,0,0,0,0,,No
1541702274145296389,2022-06-28 03:37:20-05:00,OVIALCDMX,03 37  precaucionvial   por percance en calz  acoxpa a la altura de canal de miramontes  col  coapa  servicios de emergencia acuden al lugar  ,6/28/2022,3:59:02,0,0,0,0,0,0,1,,Si
1541717925954027520,2022-06-28 04:39:31-05:00,CruzRoja_CDMX,un  accidente de  transito en  cuauhtemoc    roma  norte   cuauhtemoc fue reportado a la  cruzrojamexicana  te recomendamos tener cuidado al transitar en esa zona ,6/28/2022,4:59:02,0,0,0,0,0,0,1,cuauhtemoc,Si
1541724101437530113,2022-06-28 05:04:04-05:00,OVIALCDMX,05 04  precaucionvial   por percance en calz  de tlalpan a la altura de calz  del hueso  col  ex hacienda coapa  servicios de emergencia se dirigen al lugar  ,6/28/2022,5:59:02,0,0,0,0,0,0,1,tlalpan,Si
1541741666171854849,2022-06-28 06:13:52-05:00,trafico889,lento avance en circuito interior por  choque a la altura de viaducto rio piedad  hacia canal de tezontle ,6/28/2022,6:59:02,0,0,0,0,0,0,1,,Si
1541742785983905793,2022-06-28 06:18:19-05:00,trafico889,rezagos en el avance por  choque en prol  division del norte a la altura de guadalupe i  ramirez  hacia xochimilco ,6/28/2022,6:59:02,0,0,0,0,0,0,1,xochimilco,Si
1541744296726073344,2022-06-28 06:24:19-05:00,CruzRoja_CDMX,vehiculos de  emergencia y la  cruzrojamexicana acuden a  av  marina  nacional   tacuba    miguel  hidalgo a auxiliar por un  accidente de  transito ,6/28/2022,6:59:02,0,0,0,0,0,0,1,,Si
1541745081341943815,2022-06-28 06:27:26-05:00,trafico889,ocurrio  choque sobre el eje 6 sur a la altura de gabriela mistral en direccion a periferico ,6/28/2022,6:59:02,0,0,0,0,0,0,1,,Si
1541749861925658625,2022-06-28 06:46:26-05:00,trafico889,hay un  choque en la av  608 a la altura de metro bosque de aragon  hacia circuito interior ,6/28/2022,6:59:02,0,0,0,0,0,0,1,,Si
1541750252918669312,2022-06-28 06:47:59-05:00,trafico889,encontraras un  percance en av  100 metros y eje 5 norte  hacia circuito interior ,6/28/2022,6:59:02,0,0,0,0,0,0,1,,Si
1541750361295392773,2022-06-28 06:48:25-05:00,Gposiadeoficial,marina nacional y carrillo puerto masculino  atropellado  ,6/28/2022,6:59:02,1,0,0,0,0,1,0,,Si
1541753930870317056,2022-06-28 07:02:36-05:00,InfotrafficMX,hay un choque en la av   608 a la altura de metro bosque de aragon  hacia circuito interior  apoyovial ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,No
1541754258592305155,2022-06-28 07:03:54-05:00,trafico889, choque complica el avance de circuito interior a la altura del eje 2 norte  hacia la raza ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,Si
1541754418844078080,2022-06-28 07:04:32-05:00,trafico889,avance complicado por  accidente en el eje 6 sur pasando av  guelatao  en direccion a periferico ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,Si
1541754482266148867,2022-06-28 07:04:47-05:00,trafico889,ocurrio un  choque en el eje 3 oriente a la altura de av  del recreo  hacia el eje 4 sur ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,Si
1541760646194372609,2022-06-28 07:29:17-05:00,trafico889,gracias a nuestro wazer  victorhugo  nos informa que hay un  choque sobre eje 4 ote  ​pasando eje 1 norte hacia calz  i  zaragoza ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,Si
1541765623583219717,2022-06-28 07:49:03-05:00,OVIALCDMX, precaucionvial   en calz  ermita y av  genaro estrada  col  santa cruz meyehualco  por percance automovilistico   alternativavial av  samuel gompers  ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,Si
1541765750645526528,2022-06-28 07:49:34-05:00,trafico889,hay un  choque en el eje 1 poniente a la altura de tomas alva edison  hacia reforma ,6/28/2022,7:59:03,0,0,0,0,0,0,1,,Si
1541766078421995520,2022-06-28 07:50:52-05:00,trafico889,ocurrio percance vial sobre calz  ermita iztapalapa y av  genaro estrada  col  santa cruz meyehualco ,6/28/2022,7:59:03,0,0,0,0,0,0,1,iztapalapa,Si
1541768850315821057,2022-06-28 08:01:53-05:00,evedian26, estamañanauna persona fue atropellada en  marinanacional y  carrillopuerto en la  alcaldiamhmx  por la gravedad ha sido transladado e urgencia al hospital ruben leñero  se desconoce la situacion del responsable  ,6/28/2022,8:59:03,1,0,0,0,0,1,0,miguel hidalgo,No
1541769085138124801,2022-06-28 08:02:49-05:00,JTodxs, estamañanauna persona fue atropellada en  marinanacional y  carrillopuerto en la  alcaldiamhmx  por la gravedad ha sido transladado e urgencia al hospital ruben leñero  se desconoce la situacion del responsable  ,6/28/2022,8:59:03,1,0,0,0,0,1,0,miguel hidalgo,No
1541772443244797954,2022-06-28 08:16:09-05:00,trafico889,gracias a nuestro wazer  sablekescorp  reporta un choque en el eje 3 sur antes de calz  san antonio abad  hacia eje central ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541775926702182400,2022-06-28 08:30:00-05:00,InfotrafficMX,28 de junio  diamundialdelarbol son considerados los pulmones del planeta  los arboles y bosques purifican el aire y contribuyen a regular el clima  su importancia e impacto sobre el medio ambiente son de un valor incalculable  ,6/28/2022,8:59:03,1,0,0,0,0,0,1,,No
1541776051206033408,2022-06-28 08:30:30-05:00,trafico889, choque sobre av  rio churubusco a la altura de añil hacia viaducto ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541776089302765568,2022-06-28 08:30:39-05:00,trafico889,se registra  choque sobre  canal de rio churubusco pasando viaducto en direccion a vainilla ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541776146395799552,2022-06-28 08:30:52-05:00,trafico889,hay un  choque sobre av  san antonio pasando insurgentes hacia patriotismo ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541776470170812416,2022-06-28 08:32:09-05:00,OVIALCDMX, precaucionvial   servicios de emergencia se dirigen a canela y av  azucar  col  granjas mexico  por percance automovilistico   alternativavial eje 4 sur  coyuya y viaducto rio de la piedad  ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541776677105270785,2022-06-28 08:32:59-05:00,trafico889,ocurrio un  choque sobre  canal del norte a la altura de ferrocarril hidalgo ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541776840859308037,2022-06-28 08:33:38-05:00,trafico889, percance en canela y av  azucar  col  granjas mexico ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,No
1541778968566763521,2022-06-28 08:42:05-05:00,trafico889,lento avance por  choque sobre circuito interior a la altura del eje 1 norte hacia marina nacional ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541782981567709184,2022-06-28 08:58:02-05:00,SUUMA_CDMX,precaucion  accidente en barranca del muerto e insurgentes   ,6/28/2022,8:59:03,0,0,0,0,0,0,1,,Si
1541784169314910210,2022-06-28 09:02:45-05:00,CruzRoja_CDMX,personal de la  cruzrojamexicana auxilian a un paciente en  insurgentes    guadalupe inn    alvaro  obregon debido a un  accidente de  transito ,6/28/2022,9:59:03,0,0,0,0,0,0,1,,No
1541785235997818881,2022-06-28 09:06:59-05:00,trafico889,hay un  choque afectando la vialidad sobre av  chapultepec a la altura de versalles hacia av  insurgentes ,6/28/2022,9:59:03,0,0,0,0,0,0,1,,Si
1541786063861174273,2022-06-28 09:10:17-05:00,trafico889, choque sobre carriles centrales de periferico a la altura de calz  mexico xochimilco hacia viaducto tlalpan ,6/28/2022,9:59:03,0,0,0,0,0,0,1,tlalpan,Si
1541786133826310144,2022-06-28 09:10:33-05:00,trafico889,se registra un  percance vial sobre viaducto tlalpan poco antes de periferico hacia calz  acoxpa ,6/28/2022,9:59:03,0,0,0,0,0,0,1,tlalpan,Si
1541787424497586176,2022-06-28 09:15:41-05:00,C5_CDMX, servicios de emergencia atienden percance vial sobre calz  vallejo y poniente 122  colonia nueva vallejo   tualcaldiagam   911cdmx  c5,6/28/2022,9:59:03,0,0,0,0,0,0,1,gustavo a madero,Si
1541793807032786945,2022-06-28 09:41:03-05:00,C5_CDMX, cedeelpaso  servicios de emergencia se dirigen a trabajar por percance vehicular sobre av  constituyentes al poniente y av  observatorio  colonia bosque de chapultepec 2da seccion   alcaldiamhmx  911cdmx  c5,6/28/2022,9:59:03,0,0,0,0,0,0,1,miguel hidalgo,Si
1541794554898169856,2022-06-28 09:44:01-05:00,trafico889, choque sobre av  universidad a la altura de insurgentes hacia eje 10 sur   av  copilco ,6/28/2022,9:59:03,0,0,0,0,0,0,1,,Si
1541794605284352001,2022-06-28 09:44:13-05:00,trafico889,hay un  choque sobre av  miguel angel de quevedo a la altura de pino en direccion a universidad ,6/28/2022,9:59:03,0,0,0,0,0,0,1,,Si
1541795396644704263,2022-06-28 09:47:22-05:00,trafico889,gracias a nuestro wazer  anonimo  reporta un choque en calz  san antonio abad pasando viaducto  hacia el eje 2 sur ,6/28/2022,9:59:03,0,0,0,0,0,0,1,,Si
1541769085138124801,2022-06-28 08:02:49-05:00,JTodxs, estamañanauna persona fue atropellada en  marinanacional y  carrillopuerto en la  alcaldiamhmx  por la gravedad ha sido transladado e urgencia al hospital ruben leñero  se desconoce la situacion del responsable  ,6/28/2022,10:30:03,1,0,0,0,0,1,0,miguel hidalgo,No
1541806848386506755,2022-06-28 10:32:52-05:00,trafico889,gracias a nuestro wazer  abraham83  nos informa que hay un  choque sobre calz  ignacio zaragoza pasando economia hacia viaducto ,6/28/2022,10:59:02,0,0,0,0,0,0,1,,Si
1541808992745398272,2022-06-28 10:41:23-05:00,OVIALCDMX, precaucionvial   por percance en calz  ignacio zaragoza y calle 4  col  agricola pantitlan  alcaldia iztacalco   alternativavial eje 1 norte  ,6/28/2022,10:59:02,0,0,0,0,0,0,1,iztacalco,Si
1541809114162122752,2022-06-28 10:41:52-05:00,trafico889,ocurrio un percance vial sobre calz  ignacio zaragoza y calle 4  col  agricola pantitlan ,6/28/2022,10:59:02,0,0,0,0,0,0,1,,No
1541812315858812928,2022-06-28 10:54:36-05:00,trafico889,lento avance por  choque en el eje 2 norte a la altura de jesus carranza  hacia reforma ,6/28/2022,10:59:02,0,0,0,0,0,0,1,,Si
1541812402555129856,2022-06-28 10:54:56-05:00,trafico889, choque complica el avance de insurgentes pasando la raza  hacia reforma ,6/28/2022,10:59:02,0,0,0,0,0,0,1,,Si
1541812453222350848,2022-06-28 10:55:08-05:00,trafico889,hay un  choque en av  chapultepec a la altura de metro cuauhtemoc  hacia insurgentes ,6/28/2022,10:59:02,0,0,0,0,0,0,1,cuauhtemoc,Si
1541812519660036096,2022-06-28 10:55:24-05:00,trafico889,ocurrio un  choque en carriles laterales de reforma la altura del eje 3 poniente en direccion a lieja ,6/28/2022,10:59:02,0,0,0,0,0,0,1,,Si
1541812645791137793,2022-06-28 10:55:54-05:00,trafico889, choque en el bloque izquierdo de izazaga a la altura de pino suarez  hacia eje central ,6/28/2022,10:59:02,0,0,0,0,0,0,1,,Si
1541814358744993798,2022-06-28 11:02:43-05:00,CruzRoja_CDMX,en la direccion   lomacircuito  lomas de   plateros    lomas de  plateros    alvaro  obregon un vehiculo de la  cruzrojamexicana atiende un  accidente de  transito  evita esas vialidades ,6/28/2022,11:59:03,0,0,0,0,0,0,1,,Si
1541814967661477892,2022-06-28 11:05:08-05:00,OVIALCDMX, precaucionvial   movilizacion de servicios de emergencia en avenida lomas de plateros y rosa trepadora  col  molino de rosas  alcaldia alvaro obregon  por volcadura   alternativavial  periferico y av  santa lucia  ,6/28/2022,11:59:03,0,1,0,0,0,0,0,alvaro obregon,Si
1541815484647194628,2022-06-28 11:07:11-05:00,trafico889,por  volcadura servicios de emergencia laboran en av  lomas de plateros y rosa trepadora  col  molino de rosas ,6/28/2022,11:59:03,0,1,0,0,0,0,0,,No
1541816440390549506,2022-06-28 11:10:59-05:00,C5_CDMX,servicios de emergencia se dirigen a brindar apoyo por accidente vehicular sobre  calz  del hueso y canal de miramontes  colonia los girasoles   alcaldia coy   911cdmx  c5,6/28/2022,11:59:03,0,0,0,0,0,0,1,,Si
1541816753898065922,2022-06-28 11:12:14-05:00,trafico889,por accidente vial  servicios de emergencia se dirigen a calz  del hueso y canal de miramontes  colonia los girasoles ,6/28/2022,11:59:03,0,0,0,0,0,0,1,,Si
1541817840440905728,2022-06-28 11:16:33-05:00,CruzRoja_CDMX,una  ambulancia de  cruzrojamexicana esta atendiendo un  accidente de  transito en   lomacircuito  lomas de   plateros    lomas de  plateros    alvaro  obregon extrema precauciones al pasar por ese lugar ,6/28/2022,11:59:03,0,0,0,0,0,0,1,,No
1541817928181587970,2022-06-28 11:16:54-05:00,trafico889,hay un  choque en el eje 3 norte pasando salonica  hacia av  22 de febrero ,6/28/2022,11:59:03,0,0,0,0,0,0,1,,Si
1541819726913048578,2022-06-28 11:24:03-05:00,CruzRoja_CDMX,un  accidente de  transito en   lomacircuito  lomas de   plateros    lomas de  plateros    alvaro  obregon fue reportado a la  cruzrojamexicana  te recomendamos tener cuidado al transitar en esa zona ,6/28/2022,11:59:03,0,0,0,0,0,0,1,,No
1541667058953371649,2022-06-28 01:17:24-05:00,BotVialCdmx,cifras del 27 06 22 hechos de transito identificados  82 volcaduras  0peatones atropellados  1motociclistas atropellados  3peatones fallecidos  1motociclistas fallecidos  1,6/28/2022,12:30:03,1,0,0,0,0,0,0,,No
1541833341405634561,2022-06-28 12:18:09-05:00,FNNoticiass, breakingnews  enterate fnn    nuncajamasband estuvieron en la escena de un accidente en cdmx y nos platicaron sobre  elnodal ¿quieres saber como les fue en una  madrugada de  reporteros   checa el video en el siguiente enlace   via  youtube ,6/28/2022,12:59:02,0,0,0,0,0,0,1,,No
